Date,Weight,Daily_change,weekly_avg_weight,weekly_loss,Weight lbs,Daily_change lbs,weekly_avg_weight lbs,weekly_loss lbs
2024-12-08,79.3,-0.05000000000001137,79.10555555555557,-0.33888888888887436,174.82657390874,-0.11023113109002507,174.39789728783447,-0.747122110721079
2024-12-09,79.25,-0.04999999999999716,,,174.71634277765,-0.11023113108999373,,
2024-12-10,79.2,-0.04999999999999716,,,174.60611164656,-0.11023113108999373,,
2024-12-11,79.14999999999999,-0.05000000000001137,,,174.49588051547,-0.11023113109002507,,
2024-12-12,79.1,-0.04999999999999716,,,174.38564938438,-0.11023113108999373,,
2024-12-13,78.4,-0.6999999999999886,,,172.84241354912,-1.5432358352599749,,
2024-12-14,78.9,0.5,,,173.94472486002002,1.1023113109,,
2024-12-15,78.80000000000001,-0.09999999999999432,78.97142857142856,-0.13412698412700763,173.72426259784004,-0.22046226217998746,174.10219790443426,-0.29569938340021057
2024-12-16,78.7,-0.10000000000000853,,,173.50380033566,-0.2204622621800188,,
2024-12-17,78.4,-0.29999999999999716,,,172.84241354912,-0.6613867865399937,,
2024-12-18,78.2,-0.20000000000000284,,,172.40148902476,-0.4409245243600063,,
2024-12-19,78.0,-0.20000000000000284,,,171.9605645004,-0.4409245243600063,,
2024-12-20,77.9875,-0.012500000000002842,,,171.9330067176275,-0.027557782772506267,,
2024-12-21,77.975,-0.012500000000002842,,,171.905448934855,-0.027557782772506267,,
2024-12-22,77.9625,-0.012499999999988631,78.175,-0.7964285714285637,171.87789115208253,-0.027557782772474938,172.346373459215,-1.7558244452192686
2024-12-23,77.95,-0.012500000000002842,,,171.85033336931,-0.027557782772506267,,
2024-12-24,77.9375,-0.012500000000002842,,,171.8227755865375,-0.027557782772506267,,
2024-12-25,77.92500000000001,-0.012499999999988631,,,171.795217803765,-0.027557782772474938,,
2024-12-26,77.91250000000001,-0.012500000000002842,,,171.7676600209925,-0.027557782772506267,,
2024-12-27,77.9,-0.012500000000002842,,,171.74010223822,-0.027557782772506267,,
2024-12-28,78.2,0.29999999999999716,,,172.40148902476,0.6613867865399937,,
2024-12-29,78.5,0.29999999999999716,78.04642857142858,-0.12857142857141923,173.0628758113,0.6613867865399937,172.0629219792693,-0.2834514799456937
2024-12-30,78.8,0.29999999999999716,,,173.72426259783998,0.6613867865399937,,
2024-12-31,78.73333333333333,-0.06666666666666288,,,173.57728775638668,-0.14697484145332498,,
2025-01-01,78.66666666666666,-0.06666666666667709,,,173.43031291493332,-0.14697484145335632,,
2025-01-02,78.6,-0.06666666666666288,,,173.28333807348,-0.14697484145332498,,
2025-01-03,78.35,-0.25,,,172.73218241803,-0.55115565545,,
2025-01-04,78.1,-0.25,,,172.18102676258,-0.55115565545,,
2025-01-05,78.0,-0.09999999999999432,78.46428571428571,0.41785714285713027,171.9605645004,-0.22046226217998746,172.98413928909284,0.9212173098235437
2025-01-06,77.65,-0.3499999999999943,,,171.18894658277,-0.7716179176299874,,
2025-01-07,77.3,-0.3500000000000085,,,170.41732866514,-0.7716179176300189,,
2025-01-08,77.15,-0.14999999999999147,,,170.08663527187002,-0.3306933932699812,,
2025-01-09,77.0,-0.15000000000000568,,,169.7559418786,-0.3306933932700125,,
2025-01-10,76.7,-0.29999999999999716,,,169.09455509206,-0.6613867865399937,,
2025-01-11,76.6,-0.10000000000000853,,,168.87409282988,-0.2204622621800188,,
2025-01-12,76.6,0.0,77.0,-1.4642857142857082,168.87409282988,0.0,169.7559418786,-3.228197410492844
2025-01-13,76.6,0.0,,,168.87409282988,0.0,,
2025-01-14,76.6,0.0,,,168.87409282988,0.0,,
2025-01-15,76.6,0.0,,,168.87409282988,0.0,,
2025-01-16,76.6,0.0,,,168.87409282988,0.0,,
2025-01-17,76.6,0.0,,,168.87409282988,0.0,,
2025-01-18,76.6,0.0,,,168.87409282988,0.0,,
2025-01-19,76.6,0.0,76.6,-0.4000000000000057,168.87409282988,0.0,168.87409282988,-0.8818490487200126
2025-01-20,76.6,0.0,,,168.87409282988,0.0,,
2025-01-21,76.6,0.0,,,168.87409282988,0.0,,
2025-01-22,76.6,0.0,,,168.87409282988,0.0,,
2025-01-23,76.5,-0.09999999999999432,,,168.6536305677,-0.22046226217998746,,
2025-01-24,76.4,-0.09999999999999432,,,168.43316830552,-0.22046226217998746,,
2025-01-25,76.3,-0.10000000000000853,,,168.21270604334,-0.2204622621800188,,
2025-01-26,75.5,-0.7999999999999972,76.35714285714286,-0.2428571428571331,166.4490079459,-1.7636980974399938,168.33868447887144,-0.53540835100855
2025-01-27,75.55,0.04999999999999716,,,166.55923907699,0.11023113108999373,,
2025-01-28,75.6,0.04999999999999716,,,166.66947020807999,0.11023113108999373,,
2025-01-29,75.55,-0.04999999999999716,,,166.55923907699,-0.11023113108999373,,
2025-01-30,75.5,-0.04999999999999716,,,166.4490079459,-0.11023113108999373,,
2025-01-31,75.9,0.4000000000000057,,,167.33085699462,0.8818490487200126,,
2025-02-01,76.3,0.3999999999999915,,,168.21270604334,0.8818490487199812,,
2025-02-02,76.3,0.0,75.81428571428572,-0.5428571428571445,168.21270604334,0.0,167.14188934132287,-1.196795137548575
2025-02-03,75.9,-0.3999999999999915,,,167.33085699462,-0.8818490487199812,,
2025-02-04,75.1,-0.8000000000000114,,,165.56715889717998,-1.7636980974400251,,
2025-02-05,74.4,-0.6999999999999886,,,164.02392306192002,-1.5432358352599749,,
2025-02-06,74.6,0.19999999999998863,,,164.46484758628,0.4409245243599749,,
2025-02-07,75.3,0.7000000000000028,,,166.00808342154,1.5432358352600062,,
2025-02-08,75.0,-0.29999999999999716,,,165.346696635,-0.6613867865399937,,
2025-02-09,74.9,-0.09999999999999432,75.02857142857144,-0.7857142857142776,165.12623437282002,-0.22046226217998746,165.40968585276573,-1.732203488557125
2025-02-10,74.1,-0.8000000000000114,,,163.36253627538,-1.7636980974400251,,
2025-02-11,75.1,1.0,,,165.56715889717998,2.2046226218,,
2025-02-12,74.7,-0.3999999999999915,,,164.68530984846,-0.8818490487199812,,
2025-02-13,74.56666666666666,-0.13333333333333997,,,164.39136016555332,-0.2939496829066813,,
2025-02-14,74.43333333333334,-0.13333333333332575,,,164.09741048264667,-0.29394968290664997,,
2025-02-15,74.3,-0.13333333333333997,,,163.80346079974,-0.2939496829066813,,
2025-02-16,74.35,0.04999999999999716,74.50714285714285,-0.5214285714285865,163.91369193083,0.11023113108999373,164.2601326285414,-1.149553224224319
2025-02-17,74.4,0.05000000000001137,,,164.02392306192002,0.11023113109002507,,
2025-02-18,74.8,0.3999999999999915,,,164.90577211064,0.8818490487199812,,
2025-02-19,74.1,-0.7000000000000028,,,163.36253627538,-1.5432358352600062,,
2025-02-20,74.0,-0.09999999999999432,,,163.1420740132,-0.22046226217998746,,
2025-02-21,73.85,-0.15000000000000568,,,162.81138061993,-0.3306933932700125,,
2025-02-22,73.7,-0.14999999999999147,,,162.48068722666,-0.3306933932699812,,
2025-02-23,74.9,1.2000000000000028,74.25,-0.2571428571428527,165.12623437282002,2.6455471461600064,163.69322966865,-0.5669029598914187
2025-02-24,75.2,0.29999999999999716,,,165.78762115936001,0.6613867865399937,,
2025-02-25,74.8,-0.4000000000000057,,,164.90577211064,-0.8818490487200126,,
2025-02-26,75.3,0.5,,,166.00808342154,1.1023113109,,
2025-02-27,74.5,-0.7999999999999972,,,164.2443853241,-1.7636980974399938,,
2025-02-28,74.2,-0.29999999999999716,,,163.58299853756,-0.6613867865399937,,
2025-03-01,74.3,0.09999999999999432,,,163.80346079974,0.22046226217998746,,
2025-03-02,74.5,0.20000000000000284,74.68571428571428,0.4357142857142833,164.2443853241,0.4409245243600063,164.65381523957714,0.9605855709271375
2025-03-03,74.2,-0.29999999999999716,,,163.58299853756,-0.6613867865399937,,
2025-03-04,74.0,-0.20000000000000284,,,163.1420740132,-0.4409245243600063,,
2025-03-05,73.6,-0.4000000000000057,,,162.26022496448,-0.8818490487200126,,
2025-03-06,73.7,0.10000000000000853,,,162.48068722666,0.2204622621800188,,
2025-03-07,72.9,-0.7999999999999972,,,160.71698912922002,-1.7636980974399938,,
2025-03-08,73.0,0.09999999999999432,,,160.9374513914,0.22046226217998746,,
2025-03-09,73.0,0.0,73.48571428571428,-1.2000000000000028,160.9374513914,0.0,162.00826809341714,-2.6455471461600064
2025-03-10,73.0,0.0,,,160.9374513914,0.0,,
2025-03-11,73.5,0.5,,,162.0397627023,1.1023113109,,
2025-03-12,73.4,-0.09999999999999432,,,161.81930044012,-0.22046226217998746,,
2025-03-13,72.5,-0.9000000000000057,,,159.8351400805,-1.9841603596200126,,
2025-03-14,72.2,-0.29999999999999716,,,159.17375329396,-0.6613867865399937,,
2025-03-15,73.2,1.0,,,161.37837591576002,2.2046226218,,
2025-03-16,74.2,1.0,73.14285714285714,-0.34285714285714164,163.58299853756,2.2046226218,161.25239748022855,-0.7558706131885687
2025-03-17,73.75,-0.45000000000000284,,,162.59091835775,-0.9920801798100063,,
2025-03-18,73.3,-0.45000000000000284,,,161.59883817794,-0.9920801798100063,,
2025-03-19,72.7,-0.5999999999999943,,,160.27606460486,-1.3227735730799874,,
2025-03-20,73.0,0.29999999999999716,,,160.9374513914,0.6613867865399937,,
2025-03-21,73.6,0.5999999999999943,,,162.26022496448,1.3227735730799874,,
2025-03-22,73.6,0.0,,,162.26022496448,0.0,,
2025-03-23,73.55,-0.04999999999999716,73.35714285714286,0.2142857142857224,162.14999383339,-0.11023113108999373,161.72481661347143,0.47241913324287504
2025-03-24,73.5,-0.04999999999999716,,,162.0397627023,-0.11023113108999373,,
2025-03-25,73.7,0.20000000000000284,,,162.48068722666,0.4409245243600063,,
2025-03-26,73.7,0.0,,,162.48068722666,0.0,,
2025-03-27,73.7,0.0,,,162.48068722666,0.0,,
2025-03-28,72.9,-0.7999999999999972,,,160.71698912922002,-1.7636980974399938,,
2025-03-29,72.8,-0.10000000000000853,,,160.49652686704,-0.2204622621800188,,
2025-03-30,72.6,-0.20000000000000284,73.27142857142857,-0.08571428571428896,160.05560234267998,-0.4409245243600063,161.5358489601743,-0.18896765329715
2025-03-31,72.4,-0.19999999999998863,,,159.61467781832002,-0.4409245243599749,,
2025-04-01,72.3,-0.10000000000000853,,,159.39421555613998,-0.2204622621800188,,
2025-04-02,72.9,0.6000000000000085,,,160.71698912922002,1.3227735730800187,,
2025-04-03,72.6,-0.30000000000001137,,,160.05560234267998,-0.661386786540025,,
2025-04-04,72.69999999999999,0.09999999999999432,,,160.27606460485998,0.22046226217998746,,
2025-04-05,72.8,0.10000000000000853,,,160.49652686704,0.2204622621800188,,
2025-04-06,73.0,0.20000000000000284,72.67142857142856,-0.6000000000000085,160.9374513914,0.4409245243600063,160.21307538709428,-1.3227735730800187
2025-04-07,73.6,0.5999999999999943,,,162.26022496448,1.3227735730799874,,
2025-04-08,73.1,-0.5,,,161.15791365357998,-1.1023113109,,
2025-04-09,72.6,-0.5,,,160.05560234267998,-1.1023113109,,
2025-04-10,72.4,-0.19999999999998863,,,159.61467781832002,-0.4409245243599749,,
2025-04-11,72.5,0.09999999999999432,,,159.8351400805,0.22046226217998746,,
2025-04-12,73.6,1.0999999999999943,,,162.26022496448,2.4250848839799874,,
2025-04-13,72.5,-1.0999999999999943,72.89999999999999,0.22857142857142776,159.8351400805,-2.4250848839799874,160.71698912922,0.5039137421257125
2025-04-14,72.2,-0.29999999999999716,,,159.17375329396,-0.6613867865399937,,
2025-04-15,71.9,-0.29999999999999716,,,158.51236650742,-0.6613867865399937,,
2025-04-16,71.6,-0.30000000000001137,,,157.85097972088,-0.661386786540025,,
2025-04-17,71.6,0.0,,,157.85097972088,0.0,,
2025-04-18,71.2,-0.3999999999999915,,,156.96913067216002,-0.8818490487199812,,
2025-04-19,71.4,0.20000000000000284,,,157.41005519652,0.4409245243600063,,
2025-04-20,71.6,0.19999999999998863,71.64285714285714,-1.2571428571428527,157.85097972088,0.4409245243599749,157.94546354752856,-2.7715255816914186
2025-04-21,71.8,0.20000000000000284,,,158.29190424524,0.4409245243600063,,
2025-04-22,72.0,0.20000000000000284,,,158.7328287696,0.4409245243600063,,
2025-04-23,72.0,0.0,,,158.7328287696,0.0,,
2025-04-24,71.7,-0.29999999999999716,,,158.07144198306,-0.6613867865399937,,
2025-04-25,70.7,-1.0,,,155.86681936126,-2.2046226218,,
2025-04-26,72.4,1.7000000000000028,,,159.61467781832002,3.747858457060006,,
2025-04-27,71.7,-0.7000000000000028,71.75714285714285,0.11428571428571388,158.07144198306,-1.5432358352600062,158.1974204185914,0.25195687106285625
2025-04-28,71.3,-0.4000000000000057,,,157.18959293434,-0.8818490487200126,,
2025-04-29,71.7,0.4000000000000057,,,158.07144198306,0.8818490487200126,,
2025-04-30,71.0,-0.7000000000000028,,,156.5282061478,-1.5432358352600062,,
2025-05-01,70.9,-0.09999999999999432,,,156.30774388562003,-0.22046226217998746,,
2025-05-02,71.0,0.09999999999999432,,,156.5282061478,0.22046226217998746,,
2025-05-03,71.15,0.15000000000000568,,,156.85889954107,0.3306933932700125,,
2025-05-04,71.3,0.14999999999999147,71.19285714285715,-0.5642857142857025,157.18959293434,0.3306933932699812,156.9533833677186,-1.2440370508728311
2025-05-05,71.44999999999999,0.14999999999999147,,,157.52028632760997,0.3306933932699812,,
2025-05-06,71.6,0.15000000000000568,,,157.85097972088,0.3306933932700125,,
2025-05-07,71.4,-0.19999999999998863,,,157.41005519652,-0.4409245243599749,,
2025-05-08,71.3,-0.10000000000000853,,,157.18959293434,-0.2204622621800188,,
2025-05-09,71.3,0.0,,,157.18959293434,0.0,,
2025-05-10,70.7,-0.5999999999999943,,,155.86681936126,-1.3227735730799874,,
2025-05-11,71.3,0.5999999999999943,71.29285714285713,0.0999999999999801,157.18959293434,1.3227735730799874,157.17384562989855,0.22046226217995615
2025-05-12,71.6,0.29999999999999716,,,157.85097972088,0.6613867865399937,,
2025-05-13,70.6,-1.0,,,155.64635709907998,-2.2046226218,,
2025-05-14,70.1,-0.5,,,154.54404578818,-1.1023113109,,
2025-05-15,69.7,-0.3999999999999915,,,153.66219673946,-0.8818490487199812,,
2025-05-16,69.9,0.20000000000000284,,,154.10312126382001,0.4409245243600063,,
2025-05-17,70.13333333333334,0.23333333333333428,,,154.61753320890668,0.5144119450866688,,
2025-05-18,70.36666666666666,0.23333333333332007,70.34285714285714,-0.9499999999999886,155.1319451539933,0.5144119450866375,155.07945413918856,-2.0943914907099748
2025-05-19,70.6,0.23333333333333428,,,155.64635709907998,0.5144119450866688,,
2025-05-20,70.55,-0.04999999999999716,,,155.53612596799,-0.11023113108999373,,
2025-05-21,70.5,-0.04999999999999716,,,155.4258948369,-0.11023113108999373,,
2025-05-22,70.15,-0.3499999999999943,,,154.65427691927002,-0.7716179176299874,,
2025-05-23,69.8,-0.3500000000000085,,,153.88265900164,-0.7716179176300189,,
2025-05-24,69.9,0.10000000000000853,,,154.10312126382001,0.2204622621800188,,
2025-05-25,70.0,0.09999999999999432,70.21428571428571,-0.12857142857143344,154.323583526,0.22046226217998746,154.79600265924284,-0.283451479945725
2025-05-26,70.10000000000001,0.10000000000000853,,,154.54404578818003,0.2204622621800188,,
2025-05-27,70.2,0.09999999999999432,,,154.76450805036,0.22046226217998746,,
2025-05-28,68.9,-1.2999999999999972,,,151.89849864202,-2.866009408339994,,
2025-05-29,68.6,-0.30000000000001137,,,151.23711185547998,-0.661386786540025,,
2025-05-30,70.7,2.1000000000000085,,,155.86681936126,4.6297075057800186,,
2025-05-31,70.0,-0.7000000000000028,,,154.323583526,-1.5432358352600062,,
2025-06-01,69.7,-0.29999999999999716,69.74285714285715,-0.47142857142856087,153.66219673946,-0.6613867865399937,153.75668056610857,-1.0393220931342624
2025-06-02,69.4,-0.29999999999999716,,,153.00080995292,-0.6613867865399937,,
2025-06-03,69.2,-0.20000000000000284,,,152.55988542856,-0.4409245243600063,,
2025-06-04,69.5,0.29999999999999716,,,153.22127221510002,0.6613867865399937,,
2025-06-05,68.8,-0.7000000000000028,,,151.67803637984,-1.5432358352600062,,
2025-06-06,68.4,-0.3999999999999915,,,150.79618733112002,-0.8818490487199812,,
2025-06-07,69.1,0.6999999999999886,,,152.33942316638,1.5432358352599749,,
2025-06-08,68.8,-0.29999999999999716,69.02857142857142,-0.7142857142857224,151.67803637984,-0.6613867865399937,152.1819501219657,-1.574730444142875
2025-06-09,68.1,-0.7000000000000028,,,150.13480054458,-1.5432358352600062,,
2025-06-10,67.8,-0.29999999999999716,,,149.47341375803998,-0.6613867865399937,,
2025-06-11,67.5,-0.29999999999999716,,,148.8120269715,-0.6613867865399937,,
2025-06-12,67.2,-0.29999999999999716,,,148.15064018496,-0.6613867865399937,,
2025-06-13,67.8,0.5999999999999943,,,149.47341375803998,1.3227735730799874,,
2025-06-14,67.92999999999999,0.12999999999999545,,,149.760014698874,0.28660094083398996,,
2025-06-15,68.06,0.13000000000000966,67.77,-1.258571428571429,150.046615639708,0.2866009408340213,149.40727507938598,-2.774675042579715
2025-06-16,68.19,0.12999999999999545,,,150.333216580542,0.28660094083398996,,
2025-06-17,68.32,0.12999999999999545,,,150.61981752137598,0.28660094083398996,,
2025-06-18,68.44999999999999,0.12999999999999545,,,150.90641846220998,0.28660094083398996,,
2025-06-19,68.58,0.13000000000000966,,,151.193019403044,0.2866009408340213,,
2025-06-20,68.71,0.12999999999999545,,,151.479620343878,0.28660094083398996,,
2025-06-21,68.83999999999999,0.12999999999999545,,,151.76622128471197,0.28660094083398996,,
2025-06-22,68.97,0.13000000000000966,68.58,0.8100000000000023,152.052822225546,0.2866009408340213,151.193019403044,1.785744323658005
2025-06-23,69.1,0.12999999999999545,,,152.33942316638,0.28660094083398996,,
2025-06-24,68.2,-0.8999999999999915,,,150.35526280676,-1.9841603596199813,,
2025-06-25,67.8,-0.4000000000000057,,,149.47341375803998,-0.8818490487200126,,
2025-06-26,68.3,0.5,,,150.57572506894,1.1023113109,,
2025-06-27,67.1,-1.2000000000000028,,,147.93017792278,-2.6455471461600064,,
2025-06-28,67.56666666666666,0.46666666666666856,,,148.95900181295332,1.0288238901733375,,
2025-06-29,68.03333333333333,0.46666666666666856,68.0142857142857,-0.5657142857142929,149.98782570312667,1.0288238901733375,149.94583289128283,-1.2471865117611587
2025-06-30,68.5,0.46666666666666856,,,151.0166495933,1.0288238901733375,,
